ReadID	Reference	ReadLength
SRR27421013.288517	NC_012152.1	6665
SRR27421013.3003	NC_012152.1	9338
SRR27421013.134381	NC_012152.1	5712
SRR27421013.151811	NC_012152.1	6976
SRR27421013.207015	NC_012152.1	8333
SRR27421013.23969	NC_012152.1	6059
SRR27421013.24449	NC_012152.1	7734
SRR27421013.231587	NC_012152.1	6897
SRR27421013.26213	NC_012152.1	6034
SRR27421013.191006	NC_012152.1	7100
SRR27421013.277158	NC_012152.1	6293
SRR27421013.278310	NC_012152.1	6281
SRR27421013.91385	NC_012152.1	8084
SRR27421013.76226	NC_012152.1	6360
SRR27421013.190040	NC_012152.1	6760
SRR27421013.286377	NC_012152.1	7085
SRR27421013.11365	NC_012152.1	9339
SRR27421013.125884	NC_012152.1	6007
SRR27421013.173399	NC_012152.1	7061
SRR27421013.10341	NC_012152.1	5995
SRR27421013.12642	NC_012152.1	5988
SRR27421013.129827	NC_012152.1	5992
SRR27421013.210930	NC_012152.1	7024
SRR27421013.213168	NC_012152.1	6905
SRR27421013.28098	NC_012152.1	5513
SRR27421013.138921	NC_012152.1	6742
SRR27421013.274015	NC_012152.1	5981
SRR27421013.213472	NC_012152.1	6868
SRR27421013.156450	NC_012152.1	9329
SRR27421013.160944	NC_012152.1	6977
SRR27421013.53102	NC_012152.1	8901
SRR27421013.247749	NC_012152.1	9281
SRR27421013.202810	NC_012152.1	6642
SRR27421013.68459	NC_012152.1	9290
SRR27421013.245131	NC_012152.1	6565
SRR27421013.63517	NC_012152.1	6763
SRR27421013.153620	NC_012152.1	9496
SRR27421013.288442	NC_012152.1	6319
SRR27421013.157871	NC_012152.1	6574
SRR27421013.288516	NC_012152.1	6607
SRR27421013.193715	NC_012152.1	6625
SRR27421013.133282	NC_012152.1	6798
SRR27421013.2814	NC_012152.1	6709
SRR27421013.189277	NC_012152.1	6572
SRR27421013.78988	NC_012152.1	8118
SRR27421013.223934	NC_012152.1	8386
SRR27421013.245170	NC_012152.1	7141
SRR27421013.236377	NC_012152.1	7135
SRR27421013.256288	NC_012152.1	7847
SRR27421013.288471	NC_012152.1	7058
SRR27421013.205764	NC_012152.1	8995
SRR27421013.125727	NC_012152.1	8262
SRR27421013.205131	NC_012152.1	8080
SRR27421013.36249	NC_012152.1	6751
SRR27421013.203056	NC_012152.1	8050
SRR27421013.229375	NC_012152.1	9189
SRR27421013.126732	NC_012152.1	7694
SRR27421013.157801	NC_012152.1	7197
SRR27421013.145377	NC_012152.1	6819
SRR27421013.137909	NC_012152.1	5770
SRR27421013.9859	NC_012152.1	7093
SRR27421013.23016	NC_012152.1	6917
SRR27421013.53463	NC_012152.1	6704
SRR27421013.87412	NC_012152.1	9594
SRR27421013.276252	NC_012152.1	6286
SRR27421013.285496	NC_012152.1	6775
SRR27421013.235941	NC_012152.1	6220
SRR27421013.130108	NC_012152.1	6700
SRR27421013.207726	NC_012152.1	5149
SRR27421013.213352	NC_012152.1	12036
SRR27421013.60512	NC_012152.1	9400
SRR27421013.57607	NC_012152.1	9411
SRR27421013.259167	NC_012152.1	5877
SRR27421013.135346	NC_012152.1	6961
SRR27421013.201973	NC_012152.1	5422
SRR27421013.126577	NC_012152.1	6200
SRR27421013.248094	NC_012152.1	6738
SRR27421013.35577	NC_012152.1	7134
SRR27421013.120455	NC_012152.1	6687
SRR27421013.209302	NC_012152.1	9535
SRR27421013.216066	NC_012152.1	6988
SRR27421013.202847	NC_012152.1	6716
SRR27421013.277991	NC_012152.1	6582
SRR27421013.15568	NC_012152.1	5563
SRR27421013.259524	NC_012152.1	6404
SRR27421013.22826	NC_012152.1	6881
SRR27421013.55793	NC_012152.1	6565
SRR27421013.19877	NC_012152.1	7889
SRR27421013.276654	NC_012152.1	6574
SRR27421013.191997	NC_012152.1	5970
SRR27421013.226770	NC_012152.1	7459
SRR27421013.148607	NC_012152.1	6029
SRR27421013.80976	NC_012152.1	9417
SRR27421013.27084	NC_012152.1	6939
SRR27421013.39748	NC_012152.1	5441
SRR27421013.71001	NC_012152.1	6992
SRR27421013.204427	NC_012152.1	9125
SRR27421013.45206	NC_012152.1	5515
SRR27421013.262075	NC_012152.1	6528
SRR27421013.77302	NC_012152.1	6754
SRR27421013.179193	NC_012152.1	9705
SRR27421013.258472	NC_012152.1	6968
SRR27421013.53025	NC_012152.1	6140
SRR27421013.278098	NC_012152.1	6565
SRR27421013.138989	NC_012152.1	6059
SRR27421013.76590	NC_012152.1	31827
SRR27421013.219443	NC_012152.1	6891
SRR27421013.106625	NC_012152.1	8343
SRR27421013.2932	NC_012152.1	6294
SRR27421013.220197	NC_012152.1	5530
SRR27421013.47661	NC_012152.1	5792
SRR27421013.243370	NC_012152.1	6135
SRR27421013.27167	NC_012152.1	6535
SRR27421013.70868	NC_012152.1	6902
SRR27421013.155648	NC_012152.1	9496
SRR27421013.103693	NC_012152.1	5987
SRR27421013.198636	NC_012152.1	6551
SRR27421013.227202	NC_012152.1	6259
SRR27421013.64189	NC_012152.1	6709
SRR27421013.118621	NC_012152.1	7247
SRR27421013.121668	NC_012152.1	7229
SRR27421013.238096	NC_012152.1	5040
SRR27421013.47660	NC_012152.1	5551
SRR27421013.19616	NC_012152.1	6865
SRR27421013.34991	NC_012152.1	9913
SRR27421013.133835	NC_012152.1	6484
SRR27421013.134572	NC_012152.1	8527
SRR27421013.281014	NC_012152.1	9152
SRR27421013.254305	NC_012152.1	5342
SRR27421013.135209	NC_012152.1	6095
SRR27421013.72088	NC_012152.1	6680
SRR27421013.142391	NC_012152.1	6947
SRR27421013.206064	NC_012152.1	6549
SRR27421013.267787	NC_012152.1	5914
SRR27421013.261592	NC_012152.1	7643
SRR27421013.264673	NC_012152.1	6589
SRR27421013.160498	NC_012152.1	9516
SRR27421013.225917	NC_012152.1	19288
SRR27421013.127367	NC_012152.1	6814
SRR27421013.224525	NC_012152.1	6344
SRR27421013.74197	NC_012152.1	5723
SRR27421013.52940	NC_012152.1	6809
SRR27421013.200802	NC_012152.1	8691
SRR27421013.171650	NC_012152.1	6444
SRR27421013.74791	NC_012152.1	5985
SRR27421013.229567	NC_012152.1	9423
SRR27421013.26480	NC_012152.1	6322
SRR27421013.82816	NC_012152.1	6504
SRR27421013.208448	NC_012152.1	6611
SRR27421013.125880	NC_012152.1	5763
SRR27421013.190237	NC_012152.1	7070
SRR27421013.26617	NC_012152.1	6564
SRR27421013.117743	NC_012152.1	7229
SRR27421013.25108	NC_012152.1	6545
SRR27421013.189583	NC_012152.1	7034
SRR27421013.44547	NC_012152.1	6202
SRR27421013.166263	NC_012152.1	5297
SRR27421013.40971	NC_012152.1	7379
SRR27421013.106883	NC_012152.1	7428
SRR27421013.167095	NC_012152.1	6443
SRR27421013.168341	NC_012152.1	6455
SRR27421013.191124	NC_012152.1	7041
SRR27421013.128319	NC_012152.1	7896
SRR27421013.284907	NC_012152.1	6826
SRR27421013.282219	NC_012152.1	6806
SRR27421013.217233	NC_012152.1	9852
SRR27421013.107289	NC_012152.1	6750
SRR27421013.203691	NC_012152.1	9643
SRR27421013.151703	NC_012152.1	5604
SRR27421013.122852	NC_012152.1	7142
SRR27421013.162663	NC_012152.1	8403
SRR27421013.272626	NC_012152.1	6886
SRR27421013.209338	NC_012152.1	6600
SRR27421013.127162	NC_012152.1	6251
SRR27421013.30822	NC_012152.1	6249
SRR27421013.158934	NC_012152.1	6940
SRR27421013.198523	NC_012152.1	8170
SRR27421013.286946	NC_012152.1	6736
SRR27421013.86404	NC_012152.1	7022
SRR27421013.271153	NC_012152.1	6176
SRR27421013.246479	NC_012152.1	8605
SRR27421013.7698	NC_012152.1	6107
SRR27421013.167983	NC_012152.1	9080
SRR27421013.193040	NC_012152.1	5700
SRR27421013.25030	NC_012152.1	6709
SRR27421013.10455	NC_012152.1	6749
SRR27421013.197270	NC_012152.1	7879
SRR27421013.13151	NC_012152.1	6845
SRR27421013.116869	NC_012152.1	6852
SRR27421013.195164	NC_012152.1	9073
SRR27421013.205170	NC_012152.1	7008
SRR27421013.194317	NC_012152.1	6753
SRR27421013.102486	NC_012152.1	6817
SRR27421013.224322	NC_012152.1	6851
SRR27421013.214394	NC_012152.1	6770
SRR27421013.243833	NC_012152.1	6719
SRR27421013.234187	NC_012152.1	6315
SRR27421013.234123	NC_012152.1	6332
SRR27421013.134053	NC_012152.1	9340
SRR27421013.67490	NC_012152.1	7033
SRR27421013.101871	NC_012152.1	7268
SRR27421013.256424	NC_012152.1	6293
SRR27421013.146648	NC_012152.1	6742
SRR27421013.47213	NC_012152.1	6478
SRR27421013.8231	NC_012152.1	9552
SRR27421013.199123	NC_012152.1	6663
SRR27421013.173561	NC_012152.1	6220
SRR27421013.156908	NC_012152.1	6646
SRR27421013.53343	NC_012152.1	7419
SRR27421013.153954	NC_012152.1	8215
SRR27421013.257679	NC_012152.1	6295
SRR27421013.62242	NC_012152.1	9299
SRR27421013.266718	NC_012152.1	6873
SRR27421013.106005	NC_012152.1	8251
SRR27421013.199181	NC_012152.1	6573
SRR27421013.186115	NC_012152.1	6362
SRR27421013.233322	NC_012152.1	6237
SRR27421013.274956	NC_012152.1	6558
SRR27421013.172580	NC_012152.1	8227
SRR27421013.71814	NC_012152.1	6715
SRR27421013.119496	NC_012152.1	8404
SRR27421013.148443	NC_012152.1	6734
SRR27421013.39822	NC_012152.1	6630
SRR27421013.120151	NC_012152.1	8383
SRR27421013.141619	NC_012152.1	12533
SRR27421013.146649	NC_012152.1	6714
SRR27421013.243785	NC_012152.1	8538
SRR27421013.173066	NC_012152.1	7396
SRR27421013.48250	NC_012152.1	6169
SRR27421013.167752	NC_012152.1	7156
SRR27421013.44496	NC_012152.1	6944
SRR27421013.277282	NC_012152.1	7134
SRR27421013.242897	NC_012152.1	6163
SRR27421013.168781	NC_012152.1	9436
SRR27421013.200177	NC_012152.1	6040
SRR27421013.132324	NC_012152.1	9889
SRR27421013.115125	NC_012152.1	6894
SRR27421013.157459	NC_012152.1	6750
SRR27421013.113379	NC_012152.1	6643
SRR27421013.277800	NC_012152.1	5878
SRR27421013.188808	NC_012152.1	6887
SRR27421013.16273	NC_012152.1	6831
SRR27421013.76732	NC_012152.1	6584
SRR27421013.200144	NC_012152.1	6809
SRR27421013.200013	NC_012152.1	6793
SRR27421013.202411	NC_012152.1	20144
SRR27421013.92990	NC_012152.1	8319
SRR27421013.218646	NC_012152.1	7090
SRR27421013.164879	NC_012152.1	6634
SRR27421013.256914	NC_012152.1	5418
SRR27421013.262545	NC_012152.1	6477
SRR27421013.136858	NC_012152.1	6250
SRR27421013.157984	NC_012152.1	6363
SRR27421013.207927	NC_012152.1	9196
SRR27421013.6748	NC_012152.1	5400
SRR27421013.59317	NC_012152.1	5694
SRR27421013.208172	NC_012152.1	6990
SRR27421013.57756	NC_012152.1	5697
SRR27421013.264102	NC_012152.1	7333
SRR27421013.106378	NC_012152.1	6937
SRR27421013.34775	NC_012152.1	6664
SRR27421013.70855	NC_012152.1	7244
SRR27421013.179774	NC_012152.1	6590
SRR27421013.99403	NC_012152.1	6169
SRR27421013.281658	NC_012152.1	6720
SRR27421013.36555	NC_012152.1	6717
SRR27421013.23504	NC_012152.1	6119
SRR27421013.207273	NC_012152.1	6268
SRR27421013.102163	NC_012152.1	7324
SRR27421013.233732	NC_012152.1	6649
SRR27421013.100655	NC_012152.1	6714
SRR27421013.178508	NC_012152.1	8252
SRR27421013.57499	NC_012152.1	6749
SRR27421013.110213	NC_012152.1	6901
SRR27421013.263850	NC_012152.1	5166
SRR27421013.38539	NC_012152.1	6755
SRR27421013.169454	NC_012152.1	7033
SRR27421013.262163	NC_012152.1	5874
SRR27421013.174379	NC_012152.1	6808
SRR27421013.191378	NC_012152.1	6611
SRR27421013.173378	NC_012152.1	6798
SRR27421013.110924	NC_012152.1	9447
SRR27421013.220859	NC_012152.1	6582
SRR27421013.95630	NC_012152.1	6313
SRR27421013.279954	NC_012152.1	6598
SRR27421013.149433	NC_012152.1	6625
SRR27421013.13676	NC_012152.1	6789
SRR27421013.253390	NC_012152.1	7516
SRR27421013.47982	NC_012152.1	7247
SRR27421013.285321	NC_012152.1	5507
SRR27421013.32298	NC_012152.1	6985
SRR27421013.252302	NC_012152.1	9610
SRR27421013.183645	NC_012152.1	6124
SRR27421013.38078	NC_012152.1	6600
SRR27421013.96401	NC_012152.1	6971
SRR27421013.62473	NC_012152.1	6243
SRR27421013.212893	NC_012152.1	6592
SRR27421013.111663	NC_012152.1	6174
SRR27421013.199395	NC_012152.1	6915
SRR27421013.231768	NC_012152.1	6230
SRR27421013.63557	NC_012152.1	6701
SRR27421013.30740	NC_012152.1	9423
SRR27421013.236671	NC_012152.1	6943
SRR27421013.263840	NC_012152.1	8448
SRR27421013.160568	NC_012152.1	6552
SRR27421013.62583	NC_012152.1	8000
SRR27421013.194676	NC_012152.1	6832
SRR27421013.217698	NC_012152.1	6270
SRR27421013.47641	NC_012152.1	9606
SRR27421013.283081	NC_012152.1	6755
SRR27421013.286470	NC_012152.1	9738
SRR27421013.31593	NC_012152.1	8370
SRR27421013.180595	NC_012152.1	7100
SRR27421013.15269	NC_012152.1	6713
SRR27421013.68386	NC_012152.1	6571
SRR27421013.111861	NC_012152.1	6221
SRR27421013.264779	NC_012152.1	6622
SRR27421013.68188	NC_012152.1	6991
SRR27421013.122867	NC_012152.1	6772
SRR27421013.136458	NC_012152.1	6691
SRR27421013.146533	NC_012152.1	8956
SRR27421013.60653	NC_012152.1	7783
SRR27421013.170201	NC_012152.1	6886
SRR27421013.206293	NC_012152.1	9282
SRR27421013.190467	NC_012152.1	9371
SRR27421013.182764	NC_012152.1	8357
SRR27421013.28746	NC_012152.1	6440
SRR27421013.33429	NC_012152.1	9197
SRR27421013.232486	NC_012152.1	6776
SRR27421013.118683	NC_012152.1	6700
SRR27421013.237658	NC_012152.1	9428
SRR27421013.48888	NC_012152.1	6586
SRR27421013.157718	NC_012152.1	6620
SRR27421013.129515	NC_012152.1	6759
SRR27421013.136484	NC_012152.1	6834
SRR27421013.97245	NC_012152.1	6794
SRR27421013.168499	NC_012152.1	6615
SRR27421013.173578	NC_012152.1	6405
SRR27421013.195723	NC_012152.1	6712
SRR27421013.88123	NC_012152.1	13802
SRR27421013.207827	NC_012152.1	5998
SRR27421013.7300	NC_012152.1	6973
SRR27421013.33217	NC_012152.1	8536
SRR27421013.168428	NC_012152.1	6620
SRR27421013.26877	NC_012152.1	6517
SRR27421013.15812	NC_012152.1	8344
SRR27421013.100483	NC_012152.1	6197
SRR27421013.120348	NC_012152.1	7619
SRR27421013.38531	NC_012152.1	9545
SRR27421013.137861	NC_012152.1	6816
SRR27421013.199893	NC_012152.1	6157
SRR27421013.106058	NC_012152.1	9077
SRR27421013.231485	NC_012152.1	6378
SRR27421013.210243	NC_012152.1	7028
SRR27421013.255637	NC_012152.1	5897
SRR27421013.104512	NC_012152.1	6750
SRR27421013.200455	NC_012152.1	6187
SRR27421013.182389	NC_012152.1	6396
SRR27421013.124702	NC_012152.1	6655
SRR27421013.131109	NC_012152.1	9457
SRR27421013.136220	NC_012152.1	6768
SRR27421013.189642	NC_012152.1	6835
SRR27421013.215685	NC_012152.1	9254
SRR27421013.202252	NC_012152.1	8381
SRR27421013.254155	NC_012152.1	6538
SRR27421013.200788	NC_012152.1	8362
SRR27421013.252471	NC_012152.1	6550
SRR27421013.160229	NC_012152.1	6703
SRR27421013.264232	NC_012152.1	6500
SRR27421013.276489	NC_012152.1	6580
SRR27421013.129516	NC_012152.1	6697
SRR27421013.185966	NC_012152.1	7065
SRR27421013.241535	NC_012152.1	6443
SRR27421013.184826	NC_012152.1	6325
SRR27421013.207995	NC_012152.1	9448
SRR27421013.39708	NC_012152.1	6758
SRR27421013.207542	NC_012152.1	6731
SRR27421013.233456	NC_012152.1	6543
SRR27421013.204018	NC_012152.1	7248
SRR27421013.40490	NC_012152.1	9942
SRR27421013.236948	NC_012152.1	6904
SRR27421013.102223	NC_012152.1	5375
SRR27421013.136537	NC_012152.1	7676
SRR27421013.232599	NC_012152.1	6885
SRR27421013.178804	NC_012152.1	6153
SRR27421013.75074	NC_012152.1	8092
SRR27421013.56691	NC_012152.1	6425
SRR27421013.259897	NC_012152.1	9740
SRR27421013.133973	NC_012152.1	7969
SRR27421013.284331	NC_012152.1	6615
SRR27421013.278452	NC_012152.1	6845
SRR27421013.69721	NC_012152.1	7177
SRR27421013.239152	NC_012152.1	6760
SRR27421013.14653	NC_012152.1	6689
SRR27421013.15616	NC_012152.1	6677
SRR27421013.262005	NC_012152.1	9532
SRR27421013.198116	NC_012152.1	6270
SRR27421013.30381	NC_012152.1	6883
SRR27421013.33335	NC_012152.1	6816
SRR27421013.27366	NC_012152.1	8037
SRR27421013.209253	NC_012152.1	9213
SRR27421013.167975	NC_012152.1	9413
SRR27421013.176950	NC_012152.1	6797
SRR27421013.187894	NC_012152.1	6030
SRR27421013.235959	NC_012152.1	6897
SRR27421013.50436	NC_012152.1	6470
SRR27421013.34235	NC_012152.1	7928
SRR27421013.223335	NC_012152.1	6866
SRR27421013.40491	NC_012152.1	9859
SRR27421013.156659	NC_012152.1	6688
SRR27421013.277785	NC_012152.1	9629
SRR27421013.265844	NC_012152.1	9447
SRR27421013.246049	NC_012152.1	6731
SRR27421013.186990	NC_012152.1	5906
SRR27421013.100869	NC_012152.1	6679
SRR27421013.130762	NC_012152.1	6648
SRR27421013.70660	NC_012152.1	6580
SRR27421013.209369	NC_012152.1	6597
SRR27421013.258326	NC_012152.1	6824
SRR27421013.164078	NC_012152.1	7906
SRR27421013.146227	NC_012152.1	6815
SRR27421013.14776	NC_012152.1	5568
SRR27421013.20592	NC_012152.1	6434
SRR27421013.42384	NC_012152.1	6840
SRR27421013.236458	NC_012152.1	6640
SRR27421013.85712	NC_012152.1	9919
SRR27421013.62782	NC_012152.1	7861
SRR27421013.116175	NC_012152.1	6677
SRR27421013.153254	NC_012152.1	6829
SRR27421013.238843	NC_012152.1	6816
SRR27421013.45692	NC_012152.1	6794
SRR27421013.224407	NC_012152.1	8392
SRR27421013.104203	NC_012152.1	9588
SRR27421013.163701	NC_012152.1	7933
SRR27421013.163852	NC_012152.1	7939
SRR27421013.171347	NC_012152.1	10102
SRR27421013.286163	NC_012152.1	7899
SRR27421013.254831	NC_012152.1	7692
SRR27421013.22889	NC_012152.1	8000
SRR27421013.197634	NC_012152.1	5804
SRR27421013.93402	NC_012152.1	9809
SRR27421013.94087	NC_012152.1	9818
SRR27421013.232414	NC_012152.1	6549
SRR27421013.68989	NC_012152.1	8401
SRR27421013.233072	NC_012152.1	6431
SRR27421013.143431	NC_012152.1	6742
SRR27421013.159522	NC_012152.1	8298
SRR27421013.31610	NC_012152.1	6792
SRR27421013.231480	NC_012152.1	6920
SRR27421013.73573	NC_012152.1	7796
SRR27421013.71509	NC_012152.1	7892
SRR27421013.233747	NC_012152.1	6881
SRR27421013.159638	NC_012152.1	6650
SRR27421013.170855	NC_012152.1	6699
SRR27421013.224700	NC_012152.1	6069
SRR27421013.170653	NC_012152.1	6686
SRR27421013.186434	NC_012152.1	8462
SRR27421013.19850	NC_012152.1	8898
SRR27421013.203067	NC_012152.1	6794
SRR27421013.87787	NC_012152.1	6467
SRR27421013.101927	NC_012152.1	6655
SRR27421013.161428	NC_012152.1	6748
SRR27421013.3535	NC_012152.1	8986
SRR27421013.278300	NC_012152.1	7008
SRR27421013.235036	NC_012152.1	6803
SRR27421013.173043	NC_012152.1	6741
SRR27421013.255135	NC_012152.1	7036
SRR27421013.238299	NC_012152.1	6760
SRR27421013.257596	NC_012152.1	9978
SRR27421013.87165	NC_012152.1	6655
SRR27421013.10360	NC_012152.1	6012
SRR27421013.25685	NC_012152.1	6666
SRR27421013.107418	NC_012152.1	6409
SRR27421013.113224	NC_012152.1	8565
SRR27421013.123725	NC_012152.1	6385
SRR27421013.3725	NC_012152.1	9239
SRR27421013.86648	NC_012152.1	6740
SRR27421013.120044	NC_012152.1	5624
SRR27421013.145362	NC_012152.1	6814
SRR27421013.209113	NC_012152.1	6852
SRR27421013.214403	NC_012152.1	9229
SRR27421013.177179	NC_012152.1	9097
SRR27421013.179735	NC_012152.1	6375
SRR27421013.147840	NC_012152.1	5195
SRR27421013.98048	NC_012152.1	6715
SRR27421013.102012	NC_012152.1	7267
SRR27421013.231713	NC_012152.1	8507
SRR27421013.267983	NC_012152.1	6891
SRR27421013.34943	NC_012152.1	7203
SRR27421013.23873	NC_012152.1	7248
SRR27421013.40289	NC_012152.1	6219
SRR27421013.59446	NC_012152.1	6854
SRR27421013.269626	NC_012152.1	13652
SRR27421013.63411	NC_012152.1	9613
SRR27421013.3080	NC_012152.1	6395
SRR27421013.47274	NC_012152.1	7430
SRR27421013.197456	NC_012152.1	7130
SRR27421013.17649	NC_012152.1	9736
SRR27421013.166400	NC_012152.1	18576
SRR27421013.204208	NC_012152.1	5890
SRR27421013.106678	NC_012152.1	7675
SRR27421013.194184	NC_012152.1	10006
SRR27421013.194118	NC_012152.1	7027
SRR27421013.120663	NC_012152.1	6861
SRR27421013.168626	NC_012152.1	6670
SRR27421013.74152	NC_012152.1	13058
SRR27421013.81047	NC_012152.1	9327
SRR27421013.167573	NC_012152.1	6638
SRR27421013.117595	NC_012152.1	6723
SRR27421013.16	NC_012152.1	6737
SRR27421013.121373	NC_012152.1	6905
SRR27421013.140416	NC_012152.1	6959
SRR27421013.71285	NC_012152.1	6526
SRR27421013.19439	NC_012152.1	7038
SRR27421013.113081	NC_012152.1	6521
SRR27421013.134499	NC_012152.1	6455
SRR27421013.249771	NC_012152.1	5997
SRR27421013.17013	NC_012152.1	6184
SRR27421013.248285	NC_012152.1	6005
SRR27421013.133143	NC_012152.1	6753
SRR27421013.276526	NC_012152.1	6525
SRR27421013.23533	NC_012152.1	6628
SRR27421013.68302	NC_012152.1	14995
SRR27421013.17193	NC_012152.1	6185
SRR27421013.65130	NC_012152.1	7527
SRR27421013.34203	NC_012152.1	6512
SRR27421013.250928	NC_012152.1	6515
SRR27421013.285343	NC_012152.1	6821
SRR27421013.120447	NC_012152.1	6929
SRR27421013.8184	NC_012152.1	9592
SRR27421013.168787	NC_012152.1	6366
SRR27421013.52314	NC_012152.1	9683
SRR27421013.146459	NC_012152.1	6924
SRR27421013.287929	NC_012152.1	6781
SRR27421013.231878	NC_012152.1	9472
SRR27421013.79303	NC_012152.1	6194
SRR27421013.120600	NC_012152.1	6919
SRR27421013.72306	NC_012152.1	6678
SRR27421013.72159	NC_012152.1	6168
SRR27421013.205818	NC_012152.1	6625
SRR27421013.86724	NC_012152.1	6912
SRR27421013.241691	NC_012152.1	6689
SRR27421013.19645	NC_012152.1	8524
SRR27421013.132861	NC_012152.1	5986
SRR27421013.144797	NC_012152.1	8163
SRR27421013.183435	NC_012152.1	8042
SRR27421013.256909	NC_012152.1	6291
SRR27421013.165281	NC_012152.1	6620
SRR27421013.213617	NC_012152.1	6843
SRR27421013.212470	NC_012152.1	6878
SRR27421013.238103	NC_012152.1	5889
SRR27421013.146308	NC_012152.1	6821
SRR27421013.209171	NC_012152.1	5759
SRR27421013.2452	NC_012152.1	6632
SRR27421013.56346	NC_012152.1	7310
SRR27421013.197504	NC_012152.1	6503
SRR27421013.157252	NC_012152.1	6931
SRR27421013.96446	NC_012152.1	8911
SRR27421013.87987	NC_012152.1	6981
SRR27421013.205650	NC_012152.1	6472
SRR27421013.210967	NC_012152.1	15012
SRR27421013.194015	NC_012152.1	6930
SRR27421013.136208	NC_012152.1	6529
SRR27421013.11922	NC_012152.1	6771
SRR27421013.166563	NC_012152.1	6521
SRR27421013.206773	NC_012152.1	5381
SRR27421013.191804	NC_012152.1	6312
SRR27421013.146082	NC_012152.1	6644
SRR27421013.223925	NC_012152.1	9787
SRR27421013.195330	NC_012152.1	5993
SRR27421013.80226	NC_012152.1	11813
SRR27421013.241047	NC_012152.1	6627
SRR27421013.190324	NC_012152.1	6697
SRR27421013.23939	NC_012152.1	6689
SRR27421013.269738	NC_012152.1	7175
SRR27421013.73942	NC_012152.1	6372
SRR27421013.11958	NC_012152.1	6770
SRR27421013.85913	NC_012152.1	6799
SRR27421013.118466	NC_012152.1	7599
SRR27421013.123132	NC_012152.1	12571
SRR27421013.221575	NC_012152.1	6651
SRR27421013.97355	NC_012152.1	7777
SRR27421013.154426	NC_012152.1	6724
SRR27421013.196546	NC_012152.1	6962
SRR27421013.68805	NC_012152.1	9006
SRR27421013.123880	NC_012152.1	9360
SRR27421013.94689	NC_012152.1	6978
SRR27421013.250715	NC_012152.1	8148
SRR27421013.50562	NC_012152.1	6662
SRR27421013.209377	NC_012152.1	6845
SRR27421013.48740	NC_012152.1	6565
SRR27421013.221278	NC_012152.1	9325
SRR27421013.278721	NC_012152.1	9565
SRR27421013.240656	NC_012152.1	6069
SRR27421013.160858	NC_012152.1	6586
SRR27421013.94997	NC_012152.1	18557
SRR27421013.121361	NC_012152.1	8167
SRR27421013.51500	NC_012152.1	8112
SRR27421013.11164	NC_012152.1	5952
SRR27421013.260511	NC_012152.1	6657
SRR27421013.42201	NC_012152.1	6681
SRR27421013.138846	NC_012152.1	7435
SRR27421013.118149	NC_012152.1	6975
SRR27421013.5216	NC_012152.1	6766
SRR27421013.198598	NC_012152.1	6540
SRR27421013.276414	NC_012152.1	6605
SRR27421013.167183	NC_012152.1	6056
SRR27421013.167524	NC_012152.1	6064
SRR27421013.114401	NC_012152.1	9074
SRR27421013.47533	NC_012152.1	7315
SRR27421013.168125	NC_012152.1	7664
SRR27421013.257832	NC_012152.1	6639
SRR27421013.267840	NC_012152.1	8084
SRR27421013.273219	NC_012152.1	8536
SRR27421013.40450	NC_012152.1	6542
SRR27421013.59924	NC_012152.1	6073
SRR27421013.235536	NC_012152.1	6895
SRR27421013.202339	NC_012152.1	6896
SRR27421013.36465	NC_012152.1	8274
SRR27421013.144830	NC_012152.1	6073
SRR27421013.4104	NC_012152.1	6889
SRR27421013.95166	NC_012152.1	8960
SRR27421013.10071	NC_012152.1	6787
SRR27421013.146776	NC_012152.1	6768
SRR27421013.248167	NC_012152.1	6197
SRR27421013.173079	NC_012152.1	8188
SRR27421013.18219	NC_012152.1	15885
SRR27421013.281357	NC_012152.1	6083
SRR27421013.276112	NC_012152.1	5720
SRR27421013.246599	NC_012152.1	7858
SRR27421013.62061	NC_012152.1	6138
SRR27421013.73560	NC_012152.1	7648
SRR27421013.266244	NC_012152.1	6674
SRR27421013.51184	NC_012152.1	7815
SRR27421013.140393	NC_012152.1	6886
SRR27421013.230192	NC_012152.1	5495
SRR27421013.151145	NC_012152.1	6062
SRR27421013.216294	NC_012152.1	6672
SRR27421013.169770	NC_012152.1	6172
SRR27421013.135514	NC_012152.1	7187
SRR27421013.93477	NC_012152.1	7504
SRR27421013.266764	NC_012152.1	9692
SRR27421013.124495	NC_012152.1	6131
SRR27421013.56040	NC_012152.1	8160
SRR27421013.42456	NC_012152.1	7040
SRR27421013.184438	NC_012152.1	6434
SRR27421013.124613	NC_012152.1	6394
SRR27421013.145419	NC_012152.1	6725
SRR27421013.236133	NC_012152.1	7405
SRR27421013.248854	NC_012152.1	6145
SRR27421013.55528	NC_012152.1	8112
SRR27421013.20045	NC_012152.1	5810
SRR27421013.73638	NC_012152.1	11753
SRR27421013.233114	NC_012152.1	6473
SRR27421013.285954	NC_012152.1	6539
SRR27421013.78845	NC_012152.1	6648
SRR27421013.133627	NC_012152.1	11926
SRR27421013.171201	NC_012152.1	5865
SRR27421013.192565	NC_012152.1	8569
SRR27421013.83494	NC_012152.1	6928
SRR27421013.237685	NC_012152.1	6783
SRR27421013.84683	NC_012152.1	6692
SRR27421013.131661	NC_012152.1	6731
SRR27421013.50129	NC_012152.1	13796
SRR27421013.269006	NC_012152.1	6727
SRR27421013.9093	NC_012152.1	9572
